uid,label_counter,majority_label,label_dist,label_count,entropy,example,old_label,old_labels,premise,hypothesis
30139n,"{'e': 62, 'n': 35, 'c': 3}",e,"[0.62, 0.35, 0.03]","[62, 35, 3]",1.109456546382489,"{'uid': '30139n', 'premise': ""oh that's not really important the the other stuff is just you know window dressing because we we've never ordered anything fact the the van that we've got we bought uh from an estate it was an estate trade uh it was almost brand new the the gentlemen who owned it had died"", 'hypothesis': 'We were very lucky to get the van given how new it was.', 'source': 'mnli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'entailment', 'neutral']",oh that's not really important the the other stuff is just you know window dressing because we we've never ordered anything fact the the van that we've got we bought uh from an estate it was an estate trade uh it was almost brand new the the gentlemen who owned it had died,We were very lucky to get the van given how new it was.
6085363550.jpg#0r1n,"{'e': 24, 'n': 72, 'c': 4}",n,"[0.24, 0.72, 0.04]","[24, 72, 4]",1.0211191885631823,"{'uid': '6085363550.jpg#0r1n', 'premise': 'Dozens of street performers in fuchsia, red, yellow and black outfits are dancing and singing along a city street.', 'hypothesis': 'The people were singing and dancing in a parade.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'entailment', 'neutral']","Dozens of street performers in fuchsia, red, yellow and black outfits are dancing and singing along a city street.",The people were singing and dancing in a parade.
63028e,"{'n': 21, 'e': 79}",e,"[0.79, 0.21, 0.0]","[79, 21, 0]",0.7414827399312738,"{'uid': '63028e', 'premise': ""'Wait here,' I was ordered."", 'hypothesis': 'He told me to wait.', 'source': 'mnli_agree_3'}",e,"['entailment', 'entailment', 'neutral', 'entailment', 'neutral']","'Wait here,' I was ordered.",He told me to wait.
6857646118.jpg#3r1n,"{'e': 24, 'n': 65, 'c': 11}",n,"[0.24, 0.65, 0.11]","[24, 65, 11]",1.2483886330830491,"{'uid': '6857646118.jpg#3r1n', 'premise': 'Several firemen stand or sit on a gray roof while working.', 'hypothesis': 'Several fireman are putting out a fire on a gray roof.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'contradiction', 'neutral']",Several firemen stand or sit on a gray roof while working.,Several fireman are putting out a fire on a gray roof.
4591c,"{'c': 50, 'n': 36, 'e': 14}",c,"[0.14, 0.36, 0.5]","[14, 36, 50]",1.4277254052800656,"{'uid': '4591c', 'premise': 'There is no tradition of clothes criticism that includes serious analysis, or even of costume criticism among theater, ballet, and opera critics, who do have an august writerly heritage.', 'hypothesis': 'Clothes criticism is serious. ', 'source': 'mnli_agree_3'}",c,"['contradiction', 'contradiction', 'neutral', 'contradiction', 'entailment']","There is no tradition of clothes criticism that includes serious analysis, or even of costume criticism among theater, ballet, and opera critics, who do have an august writerly heritage.",Clothes criticism is serious. 
80808e,"{'e': 86, 'n': 12, 'c': 2}",e,"[0.86, 0.12, 0.02]","[86, 12, 2]",0.6670730006443817,"{'uid': '80808e', 'premise': 'A button on the Chatterbox page will make this easy, so please do join in.', 'hypothesis': 'There is a button on the page that is easy to use.', 'source': 'mnli_agree_3'}",e,"['entailment', 'entailment', 'neutral', 'neutral', 'entailment']","A button on the Chatterbox page will make this easy, so please do join in.",There is a button on the page that is easy to use.
106411n,"{'e': 75, 'n': 22, 'c': 3}",e,"[0.75, 0.22, 0.03]","[75, 22, 3]",0.943618340780974,"{'uid': '106411n', 'premise': 'His diet was of wheaten bread,', 'hypothesis': 'He ate nothing else apart from wheaten bread.', 'source': 'mnli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'neutral', 'entailment']","His diet was of wheaten bread,",He ate nothing else apart from wheaten bread.
2155533127.jpg#2r1c,"{'n': 45, 'c': 55}",c,"[0.0, 0.45, 0.55]","[0, 45, 55]",0.9927744539878083,"{'uid': '2155533127.jpg#2r1c', 'premise': 'A referee is talking with a couple of soccer players in red jerseys.', 'hypothesis': 'The soccer players are casually kicking the ball down the street.', 'source': 'snli_agree_3'}",c,"['contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral']",A referee is talking with a couple of soccer players in red jerseys.,The soccer players are casually kicking the ball down the street.
73156n,"{'e': 7, 'c': 35, 'n': 58}",n,"[0.07, 0.58, 0.35]","[7, 58, 35]",1.2544633121259623,"{'uid': '73156n', 'premise': 'and once we came here it was like gosh i just miss that because it really is exciting to be around people of different', 'hypothesis': 'This place does not surprise me anymore.  ', 'source': 'mnli_agree_3'}",c,"['neutral', 'contradiction', 'entailment', 'contradiction', 'contradiction']",and once we came here it was like gosh i just miss that because it really is exciting to be around people of different,This place does not surprise me anymore.  
3439390288.jpg#1r1n,"{'n': 96, 'e': 4}",n,"[0.04, 0.96, 0.0]","[4, 96, 0]",0.24229218908241482,"{'uid': '3439390288.jpg#1r1n', 'premise': 'A little blond girl is running near a little blond boy.', 'hypothesis': 'A sister and brother are playing in their yard.', 'source': 'snli_agree_3'}",e,"['neutral', 'entailment', 'entailment', 'neutral', 'entailment']",A little blond girl is running near a little blond boy.,A sister and brother are playing in their yard.
480048562.jpg#0r1c,"{'n': 73, 'c': 25, 'e': 2}",n,"[0.02, 0.73, 0.25]","[2, 73, 25]",0.944320214348631,"{'uid': '480048562.jpg#0r1c', 'premise': 'A gymnast in a blue and pink leotard is standing on her right foot with her left foot in the air and waving a ribbon.', 'hypothesis': 'A gymnast is strecthing before the match.', 'source': 'snli_agree_3'}",n,"['contradiction', 'neutral', 'contradiction', 'neutral', 'neutral']",A gymnast in a blue and pink leotard is standing on her right foot with her left foot in the air and waving a ribbon.,A gymnast is strecthing before the match.
7417714642.jpg#0r1n,"{'e': 13, 'n': 81, 'c': 6}",n,"[0.13, 0.81, 0.06]","[13, 81, 6]",0.8724227740365672,"{'uid': '7417714642.jpg#0r1n', 'premise': 'A bride wearing her bridal gown is taking pictures with her colorful wedding bouquet in front of cows.', 'hypothesis': 'A bride is taking pictures at a barn.', 'source': 'snli_agree_3'}",e,"['neutral', 'entailment', 'entailment', 'neutral', 'entailment']",A bride wearing her bridal gown is taking pictures with her colorful wedding bouquet in front of cows.,A bride is taking pictures at a barn.
2858759108.jpg#3r1e,"{'e': 98, 'n': 2}",e,"[0.98, 0.02, 0.0]","[98, 2, 0]",0.14144054254182067,"{'uid': '2858759108.jpg#3r1e', 'premise': 'A white race dog wearing the number eight runs on the track.', 'hypothesis': 'A dog is running.', 'source': 'snli_agree_3'}",e,"['entailment', 'entailment', 'entailment', 'neutral', 'neutral']",A white race dog wearing the number eight runs on the track.,A dog is running.
133842n,"{'e': 72, 'c': 5, 'n': 23}",e,"[0.72, 0.23, 0.05]","[72, 23, 5]",1.0449945340987787,"{'uid': '133842n', 'premise': 'to uh working a steady eight hour job as it were i had been working for a camp and had relatively real long hours sixteen years old and could handle getting up at five and not getting to bed until ten or eleven and', 'hypothesis': 'I could get along with having six hours of sleep every night.', 'source': 'mnli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'neutral', 'entailment']",to uh working a steady eight hour job as it were i had been working for a camp and had relatively real long hours sixteen years old and could handle getting up at five and not getting to bed until ten or eleven and,I could get along with having six hours of sleep every night.
40179n,"{'n': 76, 'e': 18, 'c': 6}",n,"[0.18, 0.76, 0.06]","[18, 76, 6]",0.989747029254714,"{'uid': '40179n', 'premise': 'oh for heaven sakes for the drugs yeah uh-huh', 'hypothesis': ""I don't really believe that."", 'source': 'mnli_agree_3'}",n,"['neutral', 'contradiction', 'contradiction', 'neutral', 'neutral']",oh for heaven sakes for the drugs yeah uh-huh,I don't really believe that.
27907e,"{'c': 40, 'n': 46, 'e': 14}",n,"[0.14, 0.46, 0.4]","[14, 46, 40]",1.4412167629454893,"{'uid': '27907e', 'premise': 'I shan\'t stop you.""', 'hypothesis': 'You can stop.', 'source': 'mnli_agree_3'}",c,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral']","I shan't stop you.""",You can stop.
2906329398.jpg#3r1e,"{'e': 82, 'n': 17, 'c': 1}",e,"[0.82, 0.17, 0.01]","[82, 17, 1]",0.7357948629753384,"{'uid': '2906329398.jpg#3r1e', 'premise': 'A mom is taking a picture with her two small daughters.', 'hypothesis': 'Mom is taking a family photo.', 'source': 'snli_agree_3'}",e,"['entailment', 'neutral', 'entailment', 'neutral', 'entailment']",A mom is taking a picture with her two small daughters.,Mom is taking a family photo.
961220478.jpg#1r1n,"{'n': 81, 'e': 18, 'c': 1}",n,"[0.18, 0.81, 0.01]","[18, 81, 1]",0.7579911871785623,"{'uid': '961220478.jpg#1r1n', 'premise': 'A team in yellow, red, and blue jerseys sit next to a road and watch a tiger mascot.', 'hypothesis': ""Students watch their school's mascot."", 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'neutral', 'contradiction']","A team in yellow, red, and blue jerseys sit next to a road and watch a tiger mascot.",Students watch their school's mascot.
4803926618.jpg#0r1n,"{'n': 88, 'e': 11, 'c': 1}",n,"[0.11, 0.88, 0.01]","[11, 88, 1]",0.5790188873238004,"{'uid': '4803926618.jpg#0r1n', 'premise': 'A dark-haired drummer is playing his set with enthusiasm.', 'hypothesis': 'The drummer is playing his set for an audience at an event.', 'source': 'snli_agree_3'}",n,"['neutral', 'entailment', 'entailment', 'neutral', 'neutral']",A dark-haired drummer is playing his set with enthusiasm.,The drummer is playing his set for an audience at an event.
3220009216.jpg#1r1c,"{'c': 86, 'n': 14}",c,"[0.0, 0.14, 0.86]","[0, 14, 86]",0.584238811642856,"{'uid': '3220009216.jpg#1r1c', 'premise': 'Two asian kids are playing with a very large tree branch.', 'hypothesis': 'Kids are resting in the lawn.', 'source': 'snli_agree_3'}",c,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral']",Two asian kids are playing with a very large tree branch.,Kids are resting in the lawn.
4658483278.jpg#0r1n,"{'n': 82, 'e': 17, 'c': 1}",n,"[0.17, 0.82, 0.01]","[17, 82, 1]",0.7357948629753384,"{'uid': '4658483278.jpg#0r1n', 'premise': 'A young man wearing a gray shirt standing outside a wooden structure smiling and making a fist with his right hand.', 'hypothesis': 'A young man is standing outside a wooden structure because he wants to.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'entailment', 'entailment']",A young man wearing a gray shirt standing outside a wooden structure smiling and making a fist with his right hand.,A young man is standing outside a wooden structure because he wants to.
281658184.jpg#2r1e,"{'e': 94, 'n': 6}",e,"[0.94, 0.06, 0.0]","[94, 6, 0]",0.3274449191544763,"{'uid': '281658184.jpg#2r1e', 'premise': 'A man wearing a white shirt and black shorts in competing in pole vault.', 'hypothesis': 'a man is pole vaulting', 'source': 'snli_agree_3'}",e,"['entailment', 'contradiction', 'entailment', 'entailment']",A man wearing a white shirt and black shorts in competing in pole vault.,a man is pole vaulting
77116e,"{'e': 43, 'n': 57}",n,"[0.43, 0.57, 0.0]","[43, 57, 0]",0.9858150371789199,"{'uid': '77116e', 'premise': 'The third row of Exhibit 17 shows the Krewski, et al. ', 'hypothesis': 'Exhibit 17 has many rows.', 'source': 'mnli_agree_3'}",n,"['entailment', 'entailment', 'neutral', 'neutral', 'neutral']","The third row of Exhibit 17 shows the Krewski, et al. ",Exhibit 17 has many rows.
63602n,"{'n': 49, 'c': 20, 'e': 31}",n,"[0.31, 0.49, 0.2]","[31, 49, 20]",1.492461890960869,"{'uid': '63602n', 'premise': 'There are a number of these on Chatham Road South and around Cameron Street in Tsim Sha Tsui.', 'hypothesis': 'Some of these are outside Tsim Sha Tsui.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'entailment', 'contradiction']",There are a number of these on Chatham Road South and around Cameron Street in Tsim Sha Tsui.,Some of these are outside Tsim Sha Tsui.
34043c,"{'n': 62, 'c': 38}",n,"[0.0, 0.62, 0.38]","[0, 62, 38]",0.9580420222262997,"{'uid': '34043c', 'premise': 'The Gaiety Theatre in South King Street is worth visiting for its ornate d??cor.', 'hypothesis': 'The Trump Tower is a terrible place to visit for ornate decor.', 'source': 'mnli_agree_3'}",n,"['contradiction', 'neutral', 'contradiction', 'neutral', 'neutral']",The Gaiety Theatre in South King Street is worth visiting for its ornate d??cor.,The Trump Tower is a terrible place to visit for ornate decor.
244829722.jpg#2r1n,"{'n': 84, 'e': 15, 'c': 1}",n,"[0.15, 0.84, 0.01]","[15, 84, 1]",0.6882759652992883,"{'uid': '244829722.jpg#2r1n', 'premise': 'A young woman rides by herself on a swinging carnival ride.', 'hypothesis': 'A woman is enjoying herself.', 'source': 'snli_agree_3'}",e,"['neutral', 'entailment', 'neutral', 'entailment', 'entailment']",A young woman rides by herself on a swinging carnival ride.,A woman is enjoying herself.
138227e,"{'n': 9, 'e': 89, 'c': 2}",e,"[0.89, 0.09, 0.02]","[89, 9, 2]",0.5751601860848226,"{'uid': '138227e', 'premise': 'Instead, we could recommend that, compared with other settings, the prevalence of alcohol problems among ED patients makes it worthy of careful consideration.', 'hypothesis': 'The relationship between alcohol-dependent ED patients should be explored.', 'source': 'mnli_agree_3'}",n,"['entailment', 'neutral', 'neutral', 'neutral', 'entailment']","Instead, we could recommend that, compared with other settings, the prevalence of alcohol problems among ED patients makes it worthy of careful consideration.",The relationship between alcohol-dependent ED patients should be explored.
2839932205.jpg#4r1c,"{'c': 92, 'n': 8}",c,"[0.0, 0.08, 0.92]","[0, 8, 92]",0.4021791902022729,"{'uid': '2839932205.jpg#4r1c', 'premise': 'A girl climbing a rock face.', 'hypothesis': 'A girl sitting at the edge of a cliff.', 'source': 'snli_agree_3'}",c,"['contradiction', 'contradiction', 'neutral', 'contradiction', 'entailment']",A girl climbing a rock face.,A girl sitting at the edge of a cliff.
2257099774.jpg#2r1c,"{'n': 87, 'c': 13}",n,"[0.0, 0.87, 0.13]","[0, 87, 13]",0.557438185027989,"{'uid': '2257099774.jpg#2r1c', 'premise': 'A woman wearing a red hat and black coat.', 'hypothesis': 'The woman is asleep.', 'source': 'snli_agree_3'}",n,"['contradiction', 'neutral', 'contradiction', 'neutral', 'neutral']",A woman wearing a red hat and black coat.,The woman is asleep.
108243e,"{'e': 60, 'n': 31, 'c': 9}",e,"[0.6, 0.31, 0.09]","[60, 31, 9]",1.2786277260598742,"{'uid': '108243e', 'premise': 'oh i believe that uh mine would say the same uh but uh i seem too rely on them too much', 'hypothesis': ""That's believable and mine wouldn't say differently. "", 'source': 'mnli_agree_3'}",e,"['entailment', 'entailment', 'contradiction', 'entailment', 'neutral']",oh i believe that uh mine would say the same uh but uh i seem too rely on them too much,That's believable and mine wouldn't say differently. 
